,idd,zoom,xtile,ytile,topleft_x,topleft_y,bottomright_x,bottomright_y
id293,293,20,317295,387848,-71.0654067993164,42.35651431705787,-71.0650634765625,42.356260612393896
id294,294,20,317295,387849,-71.0654067993164,42.356260612393896,-71.0650634765625,42.35600690670569
id295,295,20,317295,387850,-71.0654067993164,42.35600690670569,-71.0650634765625,42.35575319999323
id296,296,20,317295,387851,-71.0654067993164,42.35575319999323,-71.0650634765625,42.35549949225654
id297,297,20,317295,387852,-71.0654067993164,42.35549949225654,-71.0650634765625,42.35524578349561
id298,298,20,317295,387853,-71.0654067993164,42.35524578349561,-71.0650634765625,42.35499207371046
id299,299,20,317295,387854,-71.0654067993164,42.35499207371046,-71.0650634765625,42.35473836290107
id300,300,20,317295,387855,-71.0654067993164,42.35473836290107,-71.0650634765625,42.35448465106745
id301,301,20,317295,387856,-71.0654067993164,42.35448465106745,-71.0650634765625,42.3542309382096
id302,302,20,317295,387857,-71.0654067993164,42.3542309382096,-71.0650634765625,42.35397722432751
id303,303,20,317295,387858,-71.0654067993164,42.35397722432751,-71.0650634765625,42.353723509421194
id304,304,20,317295,387859,-71.0654067993164,42.353723509421194,-71.0650634765625,42.353469793490646
id305,305,20,317295,387860,-71.0654067993164,42.353469793490646,-71.0650634765625,42.35321607653588
id306,306,20,317295,387861,-71.0654067993164,42.35321607653588,-71.0650634765625,42.35296235855688
id307,307,20,317295,387862,-71.0654067993164,42.35296235855688,-71.0650634765625,42.352708639553654
id308,308,20,317295,387863,-71.0654067993164,42.352708639553654,-71.0650634765625,42.3524549195262
id309,309,20,317295,387864,-71.0654067993164,42.3524549195262,-71.0650634765625,42.352201198474525
id310,310,20,317295,387865,-71.0654067993164,42.352201198474525,-71.0650634765625,42.35194747639863
id311,311,20,317295,387866,-71.0654067993164,42.35194747639863,-71.0650634765625,42.351693753298505
id312,312,20,317296,387843,-71.0650634765625,42.357782825014176,-71.0647201538086,42.3575291254714
id313,313,20,317296,387844,-71.0650634765625,42.3575291254714,-71.0647201538086,42.35727542490438
id314,314,20,317296,387845,-71.0650634765625,42.35727542490438,-71.0647201538086,42.35702172331312
id315,315,20,317296,387846,-71.0650634765625,42.35702172331312,-71.0647201538086,42.356768020697615
id316,316,20,317296,387847,-71.0650634765625,42.356768020697615,-71.0647201538086,42.35651431705787
id317,317,20,317296,387848,-71.0650634765625,42.35651431705787,-71.0647201538086,42.356260612393896
id318,318,20,317296,387849,-71.0650634765625,42.356260612393896,-71.0647201538086,42.35600690670569
id319,319,20,317296,387850,-71.0650634765625,42.35600690670569,-71.0647201538086,42.35575319999323
id320,320,20,317296,387851,-71.0650634765625,42.35575319999323,-71.0647201538086,42.35549949225654
id321,321,20,317296,387852,-71.0650634765625,42.35549949225654,-71.0647201538086,42.35524578349561
id322,322,20,317296,387853,-71.0650634765625,42.35524578349561,-71.0647201538086,42.35499207371046
id323,323,20,317296,387854,-71.0650634765625,42.35499207371046,-71.0647201538086,42.35473836290107
id324,324,20,317296,387855,-71.0650634765625,42.35473836290107,-71.0647201538086,42.35448465106745
id325,325,20,317296,387856,-71.0650634765625,42.35448465106745,-71.0647201538086,42.3542309382096
id326,326,20,317296,387857,-71.0650634765625,42.3542309382096,-71.0647201538086,42.35397722432751
id327,327,20,317296,387858,-71.0650634765625,42.35397722432751,-71.0647201538086,42.353723509421194
id328,328,20,317296,387859,-71.0650634765625,42.353723509421194,-71.0647201538086,42.353469793490646
id329,329,20,317296,387860,-71.0650634765625,42.353469793490646,-71.0647201538086,42.35321607653588
id330,330,20,317296,387861,-71.0650634765625,42.35321607653588,-71.0647201538086,42.35296235855688
id331,331,20,317296,387862,-71.0650634765625,42.35296235855688,-71.0647201538086,42.352708639553654
id332,332,20,317296,387863,-71.0650634765625,42.352708639553654,-71.0647201538086,42.3524549195262
id333,333,20,317296,387864,-71.0650634765625,42.3524549195262,-71.0647201538086,42.352201198474525
id334,334,20,317296,387865,-71.0650634765625,42.352201198474525,-71.0647201538086,42.35194747639863
id335,335,20,317296,387866,-71.0650634765625,42.35194747639863,-71.0647201538086,42.351693753298505
id336,336,20,317297,387843,-71.0647201538086,42.357782825014176,-71.06437683105469,42.3575291254714
id337,337,20,317297,387844,-71.0647201538086,42.3575291254714,-71.06437683105469,42.35727542490438
id338,338,20,317297,387845,-71.0647201538086,42.35727542490438,-71.06437683105469,42.35702172331312
id339,339,20,317297,387846,-71.0647201538086,42.35702172331312,-71.06437683105469,42.356768020697615
id340,340,20,317297,387847,-71.0647201538086,42.356768020697615,-71.06437683105469,42.35651431705787
id341,341,20,317297,387848,-71.0647201538086,42.35651431705787,-71.06437683105469,42.356260612393896
id342,342,20,317297,387849,-71.0647201538086,42.356260612393896,-71.06437683105469,42.35600690670569
id343,343,20,317297,387850,-71.0647201538086,42.35600690670569,-71.06437683105469,42.35575319999323
id344,344,20,317297,387851,-71.0647201538086,42.35575319999323,-71.06437683105469,42.35549949225654
id345,345,20,317297,387852,-71.0647201538086,42.35549949225654,-71.06437683105469,42.35524578349561
id346,346,20,317297,387853,-71.0647201538086,42.35524578349561,-71.06437683105469,42.35499207371046
id347,347,20,317297,387854,-71.0647201538086,42.35499207371046,-71.06437683105469,42.35473836290107
id348,348,20,317297,387855,-71.0647201538086,42.35473836290107,-71.06437683105469,42.35448465106745
id349,349,20,317297,387856,-71.0647201538086,42.35448465106745,-71.06437683105469,42.3542309382096
id350,350,20,317297,387857,-71.0647201538086,42.3542309382096,-71.06437683105469,42.35397722432751
id351,351,20,317297,387858,-71.0647201538086,42.35397722432751,-71.06437683105469,42.353723509421194
id352,352,20,317297,387859,-71.0647201538086,42.353723509421194,-71.06437683105469,42.353469793490646
id353,353,20,317297,387860,-71.0647201538086,42.353469793490646,-71.06437683105469,42.35321607653588
id354,354,20,317297,387861,-71.0647201538086,42.35321607653588,-71.06437683105469,42.35296235855688
id355,355,20,317297,387862,-71.0647201538086,42.35296235855688,-71.06437683105469,42.352708639553654
id356,356,20,317297,387863,-71.0647201538086,42.352708639553654,-71.06437683105469,42.3524549195262
id357,357,20,317297,387864,-71.0647201538086,42.3524549195262,-71.06437683105469,42.352201198474525
id358,358,20,317297,387865,-71.0647201538086,42.352201198474525,-71.06437683105469,42.35194747639863
id359,359,20,317297,387866,-71.0647201538086,42.35194747639863,-71.06437683105469,42.351693753298505
id360,360,20,317298,387843,-71.06437683105469,42.357782825014176,-71.06403350830078,42.3575291254714
id361,361,20,317298,387844,-71.06437683105469,42.3575291254714,-71.06403350830078,42.35727542490438
id362,362,20,317298,387845,-71.06437683105469,42.35727542490438,-71.06403350830078,42.35702172331312
id363,363,20,317298,387846,-71.06437683105469,42.35702172331312,-71.06403350830078,42.356768020697615
id364,364,20,317298,387847,-71.06437683105469,42.356768020697615,-71.06403350830078,42.35651431705787
id365,365,20,317298,387848,-71.06437683105469,42.35651431705787,-71.06403350830078,42.356260612393896
id366,366,20,317298,387849,-71.06437683105469,42.356260612393896,-71.06403350830078,42.35600690670569
id367,367,20,317298,387850,-71.06437683105469,42.35600690670569,-71.06403350830078,42.35575319999323
id368,368,20,317298,387851,-71.06437683105469,42.35575319999323,-71.06403350830078,42.35549949225654
id369,369,20,317298,387852,-71.06437683105469,42.35549949225654,-71.06403350830078,42.35524578349561
id370,370,20,317298,387853,-71.06437683105469,42.35524578349561,-71.06403350830078,42.35499207371046
id371,371,20,317298,387854,-71.06437683105469,42.35499207371046,-71.06403350830078,42.35473836290107
id372,372,20,317298,387855,-71.06437683105469,42.35473836290107,-71.06403350830078,42.35448465106745
id373,373,20,317298,387856,-71.06437683105469,42.35448465106745,-71.06403350830078,42.3542309382096
id374,374,20,317298,387857,-71.06437683105469,42.3542309382096,-71.06403350830078,42.35397722432751
id375,375,20,317298,387858,-71.06437683105469,42.35397722432751,-71.06403350830078,42.353723509421194
id376,376,20,317298,387859,-71.06437683105469,42.353723509421194,-71.06403350830078,42.353469793490646
id377,377,20,317298,387860,-71.06437683105469,42.353469793490646,-71.06403350830078,42.35321607653588
id378,378,20,317298,387861,-71.06437683105469,42.35321607653588,-71.06403350830078,42.35296235855688
id379,379,20,317298,387862,-71.06437683105469,42.35296235855688,-71.06403350830078,42.352708639553654
id380,380,20,317298,387863,-71.06437683105469,42.352708639553654,-71.06403350830078,42.3524549195262
id381,381,20,317298,387864,-71.06437683105469,42.3524549195262,-71.06403350830078,42.352201198474525
id382,382,20,317298,387865,-71.06437683105469,42.352201198474525,-71.06403350830078,42.35194747639863
id383,383,20,317298,387866,-71.06437683105469,42.35194747639863,-71.06403350830078,42.351693753298505
id384,384,20,317299,387843,-71.06403350830078,42.357782825014176,-71.06369018554688,42.3575291254714
id385,385,20,317299,387844,-71.06403350830078,42.3575291254714,-71.06369018554688,42.35727542490438
id386,386,20,317299,387845,-71.06403350830078,42.35727542490438,-71.06369018554688,42.35702172331312
id387,387,20,317299,387846,-71.06403350830078,42.35702172331312,-71.06369018554688,42.356768020697615
id388,388,20,317299,387847,-71.06403350830078,42.356768020697615,-71.06369018554688,42.35651431705787
id389,389,20,317299,387848,-71.06403350830078,42.35651431705787,-71.06369018554688,42.356260612393896
id390,390,20,317299,387849,-71.06403350830078,42.356260612393896,-71.06369018554688,42.35600690670569
id391,391,20,317299,387850,-71.06403350830078,42.35600690670569,-71.06369018554688,42.35575319999323
id392,392,20,317299,387851,-71.06403350830078,42.35575319999323,-71.06369018554688,42.35549949225654
id393,393,20,317299,387852,-71.06403350830078,42.35549949225654,-71.06369018554688,42.35524578349561
id394,394,20,317299,387853,-71.06403350830078,42.35524578349561,-71.06369018554688,42.35499207371046
id395,395,20,317299,387854,-71.06403350830078,42.35499207371046,-71.06369018554688,42.35473836290107
id396,396,20,317299,387855,-71.06403350830078,42.35473836290107,-71.06369018554688,42.35448465106745
id397,397,20,317299,387856,-71.06403350830078,42.35448465106745,-71.06369018554688,42.3542309382096
id398,398,20,317299,387857,-71.06403350830078,42.3542309382096,-71.06369018554688,42.35397722432751
id399,399,20,317299,387858,-71.06403350830078,42.35397722432751,-71.06369018554688,42.353723509421194
id400,400,20,317299,387859,-71.06403350830078,42.353723509421194,-71.06369018554688,42.353469793490646
id401,401,20,317299,387860,-71.06403350830078,42.353469793490646,-71.06369018554688,42.35321607653588
id402,402,20,317299,387861,-71.06403350830078,42.35321607653588,-71.06369018554688,42.35296235855688
id403,403,20,317299,387862,-71.06403350830078,42.35296235855688,-71.06369018554688,42.352708639553654
id404,404,20,317299,387863,-71.06403350830078,42.352708639553654,-71.06369018554688,42.3524549195262
id405,405,20,317299,387864,-71.06403350830078,42.3524549195262,-71.06369018554688,42.352201198474525
id406,406,20,317299,387865,-71.06403350830078,42.352201198474525,-71.06369018554688,42.35194747639863
id407,407,20,317299,387866,-71.06403350830078,42.35194747639863,-71.06369018554688,42.351693753298505
id408,408,20,317300,387843,-71.06369018554688,42.357782825014176,-71.06334686279297,42.3575291254714
id409,409,20,317300,387844,-71.06369018554688,42.3575291254714,-71.06334686279297,42.35727542490438
id410,410,20,317300,387845,-71.06369018554688,42.35727542490438,-71.06334686279297,42.35702172331312
id411,411,20,317300,387846,-71.06369018554688,42.35702172331312,-71.06334686279297,42.356768020697615
id412,412,20,317300,387847,-71.06369018554688,42.356768020697615,-71.06334686279297,42.35651431705787
id413,413,20,317300,387848,-71.06369018554688,42.35651431705787,-71.06334686279297,42.356260612393896
id414,414,20,317300,387849,-71.06369018554688,42.356260612393896,-71.06334686279297,42.35600690670569
id415,415,20,317300,387850,-71.06369018554688,42.35600690670569,-71.06334686279297,42.35575319999323
id416,416,20,317300,387851,-71.06369018554688,42.35575319999323,-71.06334686279297,42.35549949225654
id417,417,20,317300,387852,-71.06369018554688,42.35549949225654,-71.06334686279297,42.35524578349561
id418,418,20,317300,387853,-71.06369018554688,42.35524578349561,-71.06334686279297,42.35499207371046
id419,419,20,317300,387854,-71.06369018554688,42.35499207371046,-71.06334686279297,42.35473836290107
id420,420,20,317300,387855,-71.06369018554688,42.35473836290107,-71.06334686279297,42.35448465106745
id421,421,20,317300,387856,-71.06369018554688,42.35448465106745,-71.06334686279297,42.3542309382096
id422,422,20,317300,387857,-71.06369018554688,42.3542309382096,-71.06334686279297,42.35397722432751
id423,423,20,317300,387858,-71.06369018554688,42.35397722432751,-71.06334686279297,42.353723509421194
id424,424,20,317300,387859,-71.06369018554688,42.353723509421194,-71.06334686279297,42.353469793490646
id425,425,20,317300,387860,-71.06369018554688,42.353469793490646,-71.06334686279297,42.35321607653588
id426,426,20,317300,387861,-71.06369018554688,42.35321607653588,-71.06334686279297,42.35296235855688
id427,427,20,317300,387862,-71.06369018554688,42.35296235855688,-71.06334686279297,42.352708639553654
id428,428,20,317300,387863,-71.06369018554688,42.352708639553654,-71.06334686279297,42.3524549195262
id429,429,20,317300,387864,-71.06369018554688,42.3524549195262,-71.06334686279297,42.352201198474525
id430,430,20,317300,387865,-71.06369018554688,42.352201198474525,-71.06334686279297,42.35194747639863
id431,431,20,317300,387866,-71.06369018554688,42.35194747639863,-71.06334686279297,42.351693753298505
id432,432,20,317301,387843,-71.06334686279297,42.357782825014176,-71.06300354003906,42.3575291254714
id433,433,20,317301,387844,-71.06334686279297,42.3575291254714,-71.06300354003906,42.35727542490438
id434,434,20,317301,387845,-71.06334686279297,42.35727542490438,-71.06300354003906,42.35702172331312
id435,435,20,317301,387846,-71.06334686279297,42.35702172331312,-71.06300354003906,42.356768020697615
id436,436,20,317301,387847,-71.06334686279297,42.356768020697615,-71.06300354003906,42.35651431705787
id437,437,20,317301,387848,-71.06334686279297,42.35651431705787,-71.06300354003906,42.356260612393896
id438,438,20,317301,387849,-71.06334686279297,42.356260612393896,-71.06300354003906,42.35600690670569
id439,439,20,317301,387850,-71.06334686279297,42.35600690670569,-71.06300354003906,42.35575319999323
id440,440,20,317301,387851,-71.06334686279297,42.35575319999323,-71.06300354003906,42.35549949225654
id441,441,20,317301,387852,-71.06334686279297,42.35549949225654,-71.06300354003906,42.35524578349561
id442,442,20,317301,387853,-71.06334686279297,42.35524578349561,-71.06300354003906,42.35499207371046
id443,443,20,317301,387854,-71.06334686279297,42.35499207371046,-71.06300354003906,42.35473836290107
id444,444,20,317301,387855,-71.06334686279297,42.35473836290107,-71.06300354003906,42.35448465106745
id445,445,20,317301,387856,-71.06334686279297,42.35448465106745,-71.06300354003906,42.3542309382096
id446,446,20,317301,387857,-71.06334686279297,42.3542309382096,-71.06300354003906,42.35397722432751
id447,447,20,317301,387858,-71.06334686279297,42.35397722432751,-71.06300354003906,42.353723509421194
id448,448,20,317301,387859,-71.06334686279297,42.353723509421194,-71.06300354003906,42.353469793490646
id449,449,20,317301,387860,-71.06334686279297,42.353469793490646,-71.06300354003906,42.35321607653588
id450,450,20,317301,387861,-71.06334686279297,42.35321607653588,-71.06300354003906,42.35296235855688
id451,451,20,317301,387862,-71.06334686279297,42.35296235855688,-71.06300354003906,42.352708639553654
id452,452,20,317301,387863,-71.06334686279297,42.352708639553654,-71.06300354003906,42.3524549195262
id453,453,20,317301,387864,-71.06334686279297,42.3524549195262,-71.06300354003906,42.352201198474525
id454,454,20,317301,387865,-71.06334686279297,42.352201198474525,-71.06300354003906,42.35194747639863
id455,455,20,317301,387866,-71.06334686279297,42.35194747639863,-71.06300354003906,42.351693753298505
id456,456,20,317302,387843,-71.06300354003906,42.357782825014176,-71.06266021728516,42.3575291254714
id457,457,20,317302,387844,-71.06300354003906,42.3575291254714,-71.06266021728516,42.35727542490438
id458,458,20,317302,387845,-71.06300354003906,42.35727542490438,-71.06266021728516,42.35702172331312
id459,459,20,317302,387846,-71.06300354003906,42.35702172331312,-71.06266021728516,42.356768020697615
id460,460,20,317302,387847,-71.06300354003906,42.356768020697615,-71.06266021728516,42.35651431705787
id461,461,20,317302,387848,-71.06300354003906,42.35651431705787,-71.06266021728516,42.356260612393896
id462,462,20,317302,387849,-71.06300354003906,42.356260612393896,-71.06266021728516,42.35600690670569
id463,463,20,317302,387850,-71.06300354003906,42.35600690670569,-71.06266021728516,42.35575319999323
id464,464,20,317302,387851,-71.06300354003906,42.35575319999323,-71.06266021728516,42.35549949225654
id465,465,20,317302,387852,-71.06300354003906,42.35549949225654,-71.06266021728516,42.35524578349561
id466,466,20,317302,387853,-71.06300354003906,42.35524578349561,-71.06266021728516,42.35499207371046
id467,467,20,317302,387854,-71.06300354003906,42.35499207371046,-71.06266021728516,42.35473836290107
id468,468,20,317302,387855,-71.06300354003906,42.35473836290107,-71.06266021728516,42.35448465106745
id469,469,20,317302,387856,-71.06300354003906,42.35448465106745,-71.06266021728516,42.3542309382096
id470,470,20,317302,387857,-71.06300354003906,42.3542309382096,-71.06266021728516,42.35397722432751
id471,471,20,317302,387858,-71.06300354003906,42.35397722432751,-71.06266021728516,42.353723509421194
id472,472,20,317302,387859,-71.06300354003906,42.353723509421194,-71.06266021728516,42.353469793490646
id473,473,20,317302,387860,-71.06300354003906,42.353469793490646,-71.06266021728516,42.35321607653588
id474,474,20,317302,387861,-71.06300354003906,42.35321607653588,-71.06266021728516,42.35296235855688
id475,475,20,317302,387862,-71.06300354003906,42.35296235855688,-71.06266021728516,42.352708639553654
id476,476,20,317302,387863,-71.06300354003906,42.352708639553654,-71.06266021728516,42.3524549195262
id477,477,20,317302,387864,-71.06300354003906,42.3524549195262,-71.06266021728516,42.352201198474525
id478,478,20,317302,387865,-71.06300354003906,42.352201198474525,-71.06266021728516,42.35194747639863
id479,479,20,317302,387866,-71.06300354003906,42.35194747639863,-71.06266021728516,42.351693753298505
id480,480,20,317303,387843,-71.06266021728516,42.357782825014176,-71.06231689453125,42.3575291254714
id481,481,20,317303,387844,-71.06266021728516,42.3575291254714,-71.06231689453125,42.35727542490438
id482,482,20,317303,387845,-71.06266021728516,42.35727542490438,-71.06231689453125,42.35702172331312
id483,483,20,317303,387846,-71.06266021728516,42.35702172331312,-71.06231689453125,42.356768020697615
id484,484,20,317303,387847,-71.06266021728516,42.356768020697615,-71.06231689453125,42.35651431705787
id485,485,20,317303,387848,-71.06266021728516,42.35651431705787,-71.06231689453125,42.356260612393896
id486,486,20,317303,387849,-71.06266021728516,42.356260612393896,-71.06231689453125,42.35600690670569
id487,487,20,317303,387850,-71.06266021728516,42.35600690670569,-71.06231689453125,42.35575319999323
id488,488,20,317303,387851,-71.06266021728516,42.35575319999323,-71.06231689453125,42.35549949225654
id489,489,20,317303,387852,-71.06266021728516,42.35549949225654,-71.06231689453125,42.35524578349561
id490,490,20,317303,387853,-71.06266021728516,42.35524578349561,-71.06231689453125,42.35499207371046
id491,491,20,317303,387854,-71.06266021728516,42.35499207371046,-71.06231689453125,42.35473836290107
id492,492,20,317303,387855,-71.06266021728516,42.35473836290107,-71.06231689453125,42.35448465106745
id493,493,20,317303,387856,-71.06266021728516,42.35448465106745,-71.06231689453125,42.3542309382096
id494,494,20,317303,387857,-71.06266021728516,42.3542309382096,-71.06231689453125,42.35397722432751
id495,495,20,317303,387858,-71.06266021728516,42.35397722432751,-71.06231689453125,42.353723509421194
id496,496,20,317303,387859,-71.06266021728516,42.353723509421194,-71.06231689453125,42.353469793490646
id497,497,20,317303,387860,-71.06266021728516,42.353469793490646,-71.06231689453125,42.35321607653588
id498,498,20,317303,387861,-71.06266021728516,42.35321607653588,-71.06231689453125,42.35296235855688
id499,499,20,317303,387862,-71.06266021728516,42.35296235855688,-71.06231689453125,42.352708639553654
id500,500,20,317303,387863,-71.06266021728516,42.352708639553654,-71.06231689453125,42.3524549195262
id501,501,20,317303,387864,-71.06266021728516,42.3524549195262,-71.06231689453125,42.352201198474525
id502,502,20,317303,387865,-71.06266021728516,42.352201198474525,-71.06231689453125,42.35194747639863
id503,503,20,317303,387866,-71.06266021728516,42.35194747639863,-71.06231689453125,42.351693753298505
id504,504,20,317304,387843,-71.06231689453125,42.357782825014176,-71.06197357177734,42.3575291254714
id505,505,20,317304,387844,-71.06231689453125,42.3575291254714,-71.06197357177734,42.35727542490438
id506,506,20,317304,387845,-71.06231689453125,42.35727542490438,-71.06197357177734,42.35702172331312
id507,507,20,317304,387846,-71.06231689453125,42.35702172331312,-71.06197357177734,42.356768020697615
id508,508,20,317304,387847,-71.06231689453125,42.356768020697615,-71.06197357177734,42.35651431705787
id509,509,20,317304,387848,-71.06231689453125,42.35651431705787,-71.06197357177734,42.356260612393896
id510,510,20,317304,387849,-71.06231689453125,42.356260612393896,-71.06197357177734,42.35600690670569
id511,511,20,317304,387850,-71.06231689453125,42.35600690670569,-71.06197357177734,42.35575319999323
id512,512,20,317304,387851,-71.06231689453125,42.35575319999323,-71.06197357177734,42.35549949225654
id513,513,20,317304,387852,-71.06231689453125,42.35549949225654,-71.06197357177734,42.35524578349561
id514,514,20,317304,387853,-71.06231689453125,42.35524578349561,-71.06197357177734,42.35499207371046
id515,515,20,317304,387854,-71.06231689453125,42.35499207371046,-71.06197357177734,42.35473836290107
id516,516,20,317304,387855,-71.06231689453125,42.35473836290107,-71.06197357177734,42.35448465106745
id517,517,20,317304,387856,-71.06231689453125,42.35448465106745,-71.06197357177734,42.3542309382096
id518,518,20,317304,387857,-71.06231689453125,42.3542309382096,-71.06197357177734,42.35397722432751
id519,519,20,317304,387858,-71.06231689453125,42.35397722432751,-71.06197357177734,42.353723509421194
id520,520,20,317304,387859,-71.06231689453125,42.353723509421194,-71.06197357177734,42.353469793490646
id521,521,20,317304,387860,-71.06231689453125,42.353469793490646,-71.06197357177734,42.35321607653588
id522,522,20,317304,387861,-71.06231689453125,42.35321607653588,-71.06197357177734,42.35296235855688
id523,523,20,317304,387862,-71.06231689453125,42.35296235855688,-71.06197357177734,42.352708639553654
id524,524,20,317304,387863,-71.06231689453125,42.352708639553654,-71.06197357177734,42.3524549195262
id525,525,20,317304,387864,-71.06231689453125,42.3524549195262,-71.06197357177734,42.352201198474525
id526,526,20,317304,387865,-71.06231689453125,42.352201198474525,-71.06197357177734,42.35194747639863
id527,527,20,317304,387866,-71.06231689453125,42.35194747639863,-71.06197357177734,42.351693753298505
id528,528,20,317305,387843,-71.06197357177734,42.357782825014176,-71.06163024902344,42.3575291254714
id529,529,20,317305,387844,-71.06197357177734,42.3575291254714,-71.06163024902344,42.35727542490438
id530,530,20,317305,387845,-71.06197357177734,42.35727542490438,-71.06163024902344,42.35702172331312
id531,531,20,317305,387846,-71.06197357177734,42.35702172331312,-71.06163024902344,42.356768020697615
id532,532,20,317305,387847,-71.06197357177734,42.356768020697615,-71.06163024902344,42.35651431705787
id533,533,20,317305,387848,-71.06197357177734,42.35651431705787,-71.06163024902344,42.356260612393896
id534,534,20,317305,387849,-71.06197357177734,42.356260612393896,-71.06163024902344,42.35600690670569
id535,535,20,317305,387850,-71.06197357177734,42.35600690670569,-71.06163024902344,42.35575319999323
id536,536,20,317305,387851,-71.06197357177734,42.35575319999323,-71.06163024902344,42.35549949225654
id537,537,20,317305,387852,-71.06197357177734,42.35549949225654,-71.06163024902344,42.35524578349561
id538,538,20,317305,387853,-71.06197357177734,42.35524578349561,-71.06163024902344,42.35499207371046
id539,539,20,317305,387854,-71.06197357177734,42.35499207371046,-71.06163024902344,42.35473836290107
id540,540,20,317305,387855,-71.06197357177734,42.35473836290107,-71.06163024902344,42.35448465106745
id541,541,20,317305,387856,-71.06197357177734,42.35448465106745,-71.06163024902344,42.3542309382096
id542,542,20,317305,387857,-71.06197357177734,42.3542309382096,-71.06163024902344,42.35397722432751
id543,543,20,317305,387858,-71.06197357177734,42.35397722432751,-71.06163024902344,42.353723509421194
id544,544,20,317305,387859,-71.06197357177734,42.353723509421194,-71.06163024902344,42.353469793490646
id545,545,20,317305,387860,-71.06197357177734,42.353469793490646,-71.06163024902344,42.35321607653588
id546,546,20,317305,387861,-71.06197357177734,42.35321607653588,-71.06163024902344,42.35296235855688
id547,547,20,317305,387862,-71.06197357177734,42.35296235855688,-71.06163024902344,42.352708639553654
id548,548,20,317305,387863,-71.06197357177734,42.352708639553654,-71.06163024902344,42.3524549195262
id549,549,20,317305,387864,-71.06197357177734,42.3524549195262,-71.06163024902344,42.352201198474525
id550,550,20,317305,387865,-71.06197357177734,42.352201198474525,-71.06163024902344,42.35194747639863
id551,551,20,317305,387866,-71.06197357177734,42.35194747639863,-71.06163024902344,42.351693753298505
id552,552,20,317306,387843,-71.06163024902344,42.357782825014176,-71.06128692626953,42.3575291254714
id553,553,20,317306,387844,-71.06163024902344,42.3575291254714,-71.06128692626953,42.35727542490438
id554,554,20,317306,387845,-71.06163024902344,42.35727542490438,-71.06128692626953,42.35702172331312
id555,555,20,317306,387846,-71.06163024902344,42.35702172331312,-71.06128692626953,42.356768020697615
id556,556,20,317306,387847,-71.06163024902344,42.356768020697615,-71.06128692626953,42.35651431705787
id557,557,20,317306,387848,-71.06163024902344,42.35651431705787,-71.06128692626953,42.356260612393896
id558,558,20,317306,387849,-71.06163024902344,42.356260612393896,-71.06128692626953,42.35600690670569
id559,559,20,317306,387850,-71.06163024902344,42.35600690670569,-71.06128692626953,42.35575319999323
id560,560,20,317306,387851,-71.06163024902344,42.35575319999323,-71.06128692626953,42.35549949225654
id561,561,20,317306,387852,-71.06163024902344,42.35549949225654,-71.06128692626953,42.35524578349561
id562,562,20,317306,387853,-71.06163024902344,42.35524578349561,-71.06128692626953,42.35499207371046
id563,563,20,317306,387854,-71.06163024902344,42.35499207371046,-71.06128692626953,42.35473836290107
id564,564,20,317306,387855,-71.06163024902344,42.35473836290107,-71.06128692626953,42.35448465106745
id565,565,20,317306,387856,-71.06163024902344,42.35448465106745,-71.06128692626953,42.3542309382096
id566,566,20,317306,387857,-71.06163024902344,42.3542309382096,-71.06128692626953,42.35397722432751
id567,567,20,317306,387858,-71.06163024902344,42.35397722432751,-71.06128692626953,42.353723509421194
id568,568,20,317306,387859,-71.06163024902344,42.353723509421194,-71.06128692626953,42.353469793490646
id569,569,20,317306,387860,-71.06163024902344,42.353469793490646,-71.06128692626953,42.35321607653588
id570,570,20,317306,387861,-71.06163024902344,42.35321607653588,-71.06128692626953,42.35296235855688
id571,571,20,317306,387862,-71.06163024902344,42.35296235855688,-71.06128692626953,42.352708639553654
id572,572,20,317306,387863,-71.06163024902344,42.352708639553654,-71.06128692626953,42.3524549195262
id573,573,20,317306,387864,-71.06163024902344,42.3524549195262,-71.06128692626953,42.352201198474525
id574,574,20,317306,387865,-71.06163024902344,42.352201198474525,-71.06128692626953,42.35194747639863
id575,575,20,317306,387866,-71.06163024902344,42.35194747639863,-71.06128692626953,42.351693753298505
